id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,clasificacion
tars-protocol,tai,TARS AI,https://coin-images.coingecko.com/coins/images/37538/large/image_6.png?1736608965,0.082628,48558495.0,688.0,74077122.0,27989483.0,0.091987,0.075166,0.0072229,9.57883,4419587.0,10.01291,586681333.5321538,894996126.4121538,1000000000.0,0.493712,-83.24446,2024-12-13T08:30:52.312Z,0.02323675,256.0052,2025-04-17T14:41:33.045Z,,2025-05-05T00:58:14.515Z,ai
unit-00-rei,rei,Rei,https://coin-images.coingecko.com/coins/images/52005/large/TIAutjcd_400x400.jpg?1741519600,0.04632968,46329684.0,709.0,46329684.0,439740.0,0.052531,0.04383468,-0.005891096101023306,-11.28113,-5919748.849522874,-11.32979,1000000000.0,1000000000.0,1000000000.0,0.17897,-74.3336,2025-01-02T06:27:27.308Z,0.00605432,658.71769,2025-03-18T17:37:42.097Z,,2025-05-05T00:58:06.255Z,ai
cudos,cudos,Cudos,https://coin-images.coingecko.com/coins/images/13651/large/CudosIconTransparent.png?1696513400,0.00619834,45687912.0,711.0,57720916.0,20.52,0.00634452,0.00616314,-0.000109307991466316,-1.73294,-831905.3098603338,-1.78828,7375147428.0,9317568774.0,10000000000.0,0.129565,-95.21922,2021-01-17T21:37:35.063Z,0.00165966,273.2209,2023-05-15T18:34:40.770Z,,2025-05-05T00:58:07.045Z,ai
spectral,spec,Spectral,https://coin-images.coingecko.com/coins/images/36138/large/ls7wS7vf_400x400.jpg?1724975224,2.18,44913644.0,721.0,217876452.0,7737242.0,2.52,2.12,0.050367,2.36549,14947625.0,49.88192,20614271.9,100000000.0,100000000.0,18.48,-88.18635,2024-11-30T06:25:35.274Z,1.17,85.86615,2025-04-09T01:26:38.959Z,,2025-05-05T00:58:08.992Z,ai
tokenfi,token,TokenFi,https://coin-images.coingecko.com/coins/images/32507/large/MAIN_TokenFi_logo_icon.png?1698918427,0.01823013,44425398.0,726.0,182329268.0,3928410.0,0.01915227,0.01797189,-0.00061124312298038,-3.24415,-1465985.0412302986,-3.19447,2436547835.324529,10000000000.0,10000000000.0,0.243269,-92.50767,2024-03-26T13:01:11.223Z,4.984e-05,36470.3473,2023-10-27T08:34:48.635Z,,2025-05-05T00:58:04.803Z,ai
autonolas,olas,Autonolas,https://coin-images.coingecko.com/coins/images/31099/large/OLAS-token.png?1696529930,0.25184,44293898.0,732.0,117665730.0,259813.0,0.256063,0.248721,-0.002933530645064297,-1.15143,-258471.5851263851,-0.58015,175883247.13577092,467229834.13441175,,8.47,-97.02658,2024-01-03T06:34:54.006Z,0.08371,200.84344,2023-08-02T19:06:23.313Z,,2025-05-05T00:58:13.330Z,ai
myshell,shell,MyShell,https://coin-images.coingecko.com/coins/images/54374/large/myshell.jpg?1739428226,0.162947,44015956.0,734.0,163022058.0,15206926.0,0.176682,0.160796,-0.010869128364674657,-6.25324,-2918992.948437132,-6.21923,270000000.0,1000000000.0,1000000000.0,0.68342,-76.11027,2025-02-27T18:46:13.395Z,0.109602,48.96316,2025-04-14T16:31:15.771Z,,2025-05-05T00:58:12.374Z,ai
rss3,rss3,RSS3,https://coin-images.coingecko.com/coins/images/23575/large/rss3.jpeg?1718351333,0.056853,40912985.0,763.0,56849910.0,1927787.0,0.060668,0.056796,-0.001884525123188208,-3.20838,-1355106.7356487662,-3.20598,719666665.937585,1000000000.0,,0.687355,-91.73449,2022-02-15T09:35:01.597Z,0.03492271,62.68312,2025-04-07T06:56:37.580Z,,2025-05-05T00:58:04.586Z,ai
auki-labs,auki,AUKI,https://coin-images.coingecko.com/coins/images/39811/large/COINGECKO-200-x-200_%281%29.png?1724166209,0.02221222,40703551.0,765.0,222045631.0,250651.0,0.02272464,0.02024656,-0.000416183897091315,-1.83921,-673265.2890937328,-1.62716,1832753632.0738149,9998020576.04421,10000000000.0,0.060588,-64.11619,2025-01-26T14:46:13.083Z,0.0077696,179.82683,2024-08-29T14:44:19.762Z,,2025-05-05T00:58:11.615Z,ai
forta,fort,Forta,https://coin-images.coingecko.com/coins/images/25060/large/Forta_lgo_%281%29.png?1696524210,0.071494,40549929.0,770.0,71435695.0,412416.0,0.07575,0.071333,-0.00161512937782736,-2.20919,-928545.4732073098,-2.23862,567642393.8339273,1000000000.0,1000000000.0,0.964645,-92.59638,2022-06-16T02:14:43.403Z,0.062679,13.94375,2025-04-07T07:35:50.492Z,,2025-05-05T00:58:18.819Z,ai
assemble-protocol,asm,Assemble AI,https://coin-images.coingecko.com/coins/images/11605/large/200-200.png?1740625606,0.02337399,35060466.0,838.0,35060466.0,145688.0,0.02415149,0.02197368,0.00097399,4.34815,1467214.0,4.36759,1500000000.0,1500000000.0,1500000000.0,0.64514,-96.40136,2021-04-26T03:34:44.859Z,0.0063981,262.86206,2021-01-25T02:28:42.654Z,,2025-05-05T00:58:16.110Z,ai
xterio,xter,Xterio,https://coin-images.coingecko.com/coins/images/53378/large/xterio.jpg?1736255691,0.293406,33008167.0,861.0,293405926.0,9126024.0,0.297999,0.289916,0.00250806,0.86218,280341.0,0.85658,112500000.0,1000000000.0,1000000000.0,0.5983,-51.03926,2025-01-08T10:01:20.934Z,0.210059,39.45219,2025-02-13T12:21:37.732Z,,2025-05-05T00:58:13.703Z,ai
limewire-token,lmwr,LimeWire,https://coin-images.coingecko.com/coins/images/30356/large/LimeWire_Logo_Icon_200x200_%281%29.png?1696529256,0.098678,32347373.0,869.0,62479878.0,1156832.0,0.108624,0.098521,-0.005571739333654929,-5.3446,-1808928.3888486885,-5.29603,327743146.61402553,633045269.0,1000000000.0,1.79,-94.46722,2024-04-03T08:41:12.773Z,0.05949,66.22362,2023-07-28T23:44:22.089Z,,2025-05-05T00:58:05.898Z,ai
neuralai,neural,NEURALAI,https://coin-images.coingecko.com/coins/images/36341/large/blackpfp.png?1733474630,3.17,31710271.0,884.0,31710271.0,173338.0,3.66,3.14,-0.451470100213025,-12.45934,-4437716.945968647,-12.27653,10000000.0,10000000.0,10000000.0,17.29,-81.66652,2024-12-06T20:55:36.236Z,0.177018,1690.73991,2024-03-24T14:43:58.784Z,,2025-05-05T00:58:20.447Z,ai
human-protocol,hmt,HUMAN Protocol,https://coin-images.coingecko.com/coins/images/16412/large/Nh7yr7Ly_400x400.png?1733640655,0.04180512,31683278.0,886.0,41805882.0,15406.73,0.04181905,0.03771003,0.00038295,0.9245,290943.0,0.9268,757866509.09279,1000000000.0,1000000000.0,1.37,-96.9526,2021-08-14T09:28:44.878Z,0.0102516,307.79033,2024-11-23T07:00:23.616Z,,2025-05-05T00:58:10.463Z,ai
ora-coin,ora,ORA Coin,https://coin-images.coingecko.com/coins/images/51812/large/ORA_Token.png?1732029092,0.825464,31628865.0,888.0,275153243.0,65944.0,0.846012,0.754645,0.01891643,2.34536,801421.0,2.5997,38316666.33,333333333.0,333333333.0,5.37,-84.68488,2024-11-19T17:33:33.472Z,0.236713,247.55226,2025-04-07T10:11:26.159Z,,2025-05-05T00:58:04.183Z,ai
nodeai,gpu,NodeAI,https://coin-images.coingecko.com/coins/images/35432/large/NodeAI.png?1722373937,0.321564,31239909.0,895.0,32018118.0,599899.0,0.340063,0.321583,-0.017380902036222334,-5.12794,-1645432.860397663,-5.00354,97153156.22085401,99573313.94239649,100000000.0,2.85,-88.70449,2024-04-02T17:11:27.962Z,0.03722159,764.51516,2024-02-22T07:44:46.870Z,,2025-05-05T00:58:13.760Z,ai
vaderai-by-virtuals,vader,VaderAI by Virtuals,https://coin-images.coingecko.com/coins/images/51910/large/kare_pepe.png?1733345833,0.03095408,30944079.0,902.0,30944079.0,534127.0,0.03411478,0.02917411,-0.002072638838379715,-6.27564,-1974808.748524148,-5.99901,996739513.1977307,996739513.1977307,1000000000.0,0.158292,-80.23419,2025-01-02T09:35:54.313Z,0.00411868,659.65149,2024-11-25T12:51:52.982Z,,2025-05-05T00:58:06.568Z,ai
frok-ai,frok,Frok.ai,https://coin-images.coingecko.com/coins/images/36028/large/Frok_logo.png?1710389187,0.073173,30783333.0,906.0,30783333.0,2716.76,0.074264,0.072563,-0.000363562995659109,-0.49439,-52983.71384320408,-0.17182,420690000.0,420690000.0,420690000.0,0.250266,-70.78123,2024-03-26T05:20:24.970Z,0.01712246,327.06918,2024-10-09T21:22:10.601Z,,2025-05-05T00:58:04.534Z,ai
openserv,serv,OpenServ,https://coin-images.coingecko.com/coins/images/51430/large/tw_profile_picture_logomark_%284%29.png?1731195650,0.04445826,30408076.0,911.0,44459047.0,517274.0,0.04457571,0.03771899,0.00442875,11.06371,3102246.0,11.36111,683957000.0,1000000000.0,1000000000.0,0.139003,-68.0457,2024-12-21T07:11:15.298Z,0.00673013,559.97821,2024-11-19T15:57:11.123Z,,2025-05-05T00:58:16.824Z,ai
genius-ai,gnus,GENIUS AI,https://coin-images.coingecko.com/coins/images/36914/large/IMG_5346.png?1712769235,2.46,30279032.0,913.0,37387756.0,34027.0,2.91,2.43,-0.3981715220145232,-13.9294,-4818598.41500422,-13.72913,12304964.499849198,15193848.0,50000000.0,45.26,-94.56509,2024-05-08T14:27:20.328Z,0.711502,245.68766,2024-05-05T18:43:00.224Z,,2025-05-05T00:58:13.941Z,ai
swarms,swarms,Swarms,https://coin-images.coingecko.com/coins/images/52988/large/swarms.jpg?1734921510,0.02837147,28371042.0,945.0,28371042.0,10996034.0,0.02959405,0.0275297,-0.000706490984041179,-2.42964,-742873.7502705492,-2.55161,999984830.56,999984830.56,1000000000.0,0.605474,-95.31787,2025-01-07T08:50:45.058Z,0.01228422,130.7761,2024-12-26T17:11:20.621Z,,2025-05-05T00:58:12.713Z,ai
spectre-ai,spectre,Spectre AI,https://coin-images.coingecko.com/coins/images/33066/large/logo.png?1738485380,2.82,28211203.0,950.0,28211203.0,730724.0,2.94,2.61,0.098422,3.61212,983809.0,3.61331,9993171.20242279,9993171.20242279,10000000.0,7.09,-60.1634,2024-12-06T17:10:26.883Z,0.02880028,9701.55975,2023-12-30T18:30:08.880Z,,2025-05-05T00:58:08.166Z,ai
covalent-x-token,cxt,Covalent X Token,https://coin-images.coingecko.com/coins/images/39177/large/Covalent_Logomark_Square_Square.png?1734037870,0.03059268,28009356.0,953.0,30526363.0,1681109.0,0.03169624,0.03042498,-0.001103561662577655,-3.48168,-1116909.041723784,-3.83471,917546431.3408602,1000000000.0,1000000000.0,0.262856,-88.42488,2024-07-15T16:05:00.015Z,0.02321922,31.03754,2025-04-07T07:05:28.783Z,,2025-05-05T00:58:06.860Z,ai
phoenix-global,phb,Phoenix,https://coin-images.coingecko.com/coins/images/20052/large/Phoenix_logo_blue_bird.png?1696519471,0.536337,27576050.0,959.0,27576050.0,7757103.0,0.575795,0.524422,-0.026906002674006668,-4.77698,-1298053.126215998,-4.49556,51400778.7277813,51400778.7277813,64000000.0,3.98,-86.50431,2024-03-09T08:39:48.974Z,0.071053,655.51444,2022-05-12T12:48:18.005Z,,2025-05-05T00:58:13.329Z,ai
hashai,hashai,HashAI,https://coin-images.coingecko.com/coins/images/36743/large/HashAi.png?1721618300,0.00028753,25721969.0,989.0,27315606.0,109792.0,0.00029493,0.00028258,-5.953896543414e-06,-2.02868,-453524.57350595295,-1.73263,89456965951.0,94999383050.0,100000000000.0,0.00312086,-90.72182,2024-04-06T02:10:57.289Z,0.00015377,88.31088,2025-04-07T07:36:04.984Z,,2025-05-05T00:58:21.645Z,ai
mind-network,fhe,Mind Network,https://coin-images.coingecko.com/coins/images/55161/large/mind.jpg?1744276359,0.102715,25575065.0,1005.0,102711105.0,12309447.0,0.105667,0.098584,0.00276318,2.7645,665753.0,2.67271,249000000.0,1000000000.0,1000000000.0,0.125171,-18.49887,2025-04-26T00:06:12.850Z,0.02917914,249.61949,2025-04-11T09:51:11.501Z,,2025-05-05T00:58:10.556Z,ai
tokenbot-2,clanker,tokenbot,https://coin-images.coingecko.com/coins/images/51440/large/CLANKER.png?1731232869,25.53,25535609.0,985.0,25535609.0,8633894.0,30.59,25.11,-3.94886875355596,-13.39627,-3925250.08146213,-13.32361,1000000.0,1000000.0,1000000.0,141.54,-81.28041,2024-11-27T11:56:32.671Z,0.65425,3949.91272,2024-11-11T01:04:26.795Z,,2025-05-05T00:58:14.447Z,ai
victoria-vr,vr,Victoria VR,https://coin-images.coingecko.com/coins/images/21178/large/vr.png?1696520554,0.0030989,25311759.0,1015.0,52229606.0,4970551.0,0.00317503,0.00305261,2.71191e-07,0.00875,98967.0,0.39253,8141695688.0,16800000000.0,16800000000.0,0.615957,-99.49434,2021-12-10T18:45:35.946Z,0.00280293,11.12147,2025-04-18T08:56:06.941Z,,2025-05-05T00:58:06.922Z,ai
palm-ai,palm,PaLM AI,https://coin-images.coingecko.com/coins/images/33097/large/PALM_NEW_LOGO.png?1735243643,0.313686,24209530.0,1031.0,24209530.0,42501.0,0.338331,0.311448,-0.024404031870338294,-7.2182,-1825318.2712371163,-7.01106,77199726.29891282,77199726.29891282,100000000.0,1.99,-84.27044,2024-03-10T08:29:41.439Z,0.00023827,131439.42084,2023-12-19T02:54:50.405Z,,2025-05-05T00:58:11.438Z,ai
revox,rex,REVOX,https://coin-images.coingecko.com/coins/images/52909/large/RREVOX_LOG.png?1734647416,0.0265686,23911743.0,1037.0,79705810.0,16175644.0,0.03444334,0.02466531,-0.006819474073880272,-20.42488,-6278015.928568859,-20.79518,900000000.0,3000000000.0,3000000000.0,0.053587,-50.33801,2024-12-28T00:50:37.710Z,0.00812518,227.52718,2025-03-12T09:36:34.890Z,,2025-05-05T00:58:07.763Z,ai
balance,ept,Balance,https://coin-images.coingecko.com/coins/images/55252/large/tokenzl.png?1745251369,0.01022941,23736274.0,1045.0,102462421.0,87227232.0,0.01193351,0.00988659,-0.001594042949149631,-13.48204,-3535768.768652525,-12.96481,2316583333.0,10000000000.0,10000000002.0,0.01708052,-40.71343,2025-04-21T13:21:11.518Z,0.00962786,5.17868,2025-04-30T13:55:48.872Z,,2025-05-05T00:58:04.531Z,ai
empyreal,emp,Empyreal,https://coin-images.coingecko.com/coins/images/31374/large/logomainblacktransparent.png?1719953450,72.96,21885846.0,1090.0,21885846.0,198502.0,80.33,72.39,-7.370354884829723,-9.17521,-2172020.738205023,-9.02832,300000.0,300000.0,300000.0,495.39,-85.29044,2024-12-11T16:26:07.344Z,12.26,494.56323,2024-10-06T22:26:13.160Z,,2025-05-05T00:58:06.695Z,ai
altura,alu,Altura,https://coin-images.coingecko.com/coins/images/15127/large/logo-dark.png?1696514784,0.0219604,21767964.0,1094.0,21767964.0,5733362.0,0.02369092,0.02101047,-0.00057730395805269,-2.5615,-567158.6033651717,-2.53931,990000000.0,990000000.0,990000000.0,0.462652,-95.24721,2021-11-03T05:27:14.786Z,0.00255407,760.93739,2021-07-19T14:10:53.841Z,,2025-05-05T00:58:07.181Z,ai
octaspace,octa,OctaSpace,https://coin-images.coingecko.com/coins/images/29687/large/logo-256x256.png?1696528621,0.567105,21646084.0,1097.0,21646084.0,269633.0,0.611722,0.546131,-0.03990119185947494,-6.57344,-1518334.2306677476,-6.5546,38154563.16875,38154563.16875,48000000.0,2.39,-76.29904,2024-07-09T07:45:34.200Z,0.120508,370.86538,2023-04-05T09:15:02.125Z,,2025-05-05T00:58:12.381Z,ai
morpheusai,mor,MorpheusAI,https://coin-images.coingecko.com/coins/images/37969/large/MOR200X200.png?1716327119,5.97,20757302.0,1118.0,36384114.0,36471.0,6.15,5.89,-0.10789870381043265,-1.77441,-327029.0264198929,-1.55105,3475519.877244682,6092010.817402402,42000000.0,138.99,-95.70671,2024-05-22T04:05:34.836Z,3.5,70.30576,2025-04-09T12:41:51.338Z,,2025-05-05T00:58:13.614Z,ai
oort,oort,OORT,https://coin-images.coingecko.com/coins/images/34460/large/Token_Logo_Transparent_200x200.png?1704957692,0.05046,19761251.0,1140.0,100864459.0,627794.0,0.05192,0.04947659,0.00064575,1.29632,290809.0,1.49359,391622232.6678579,1998899999.89,2000000000.0,1.18,-95.73676,2024-03-10T19:45:10.471Z,0.03809031,32.52293,2025-03-10T19:32:33.432Z,,2025-05-05T00:58:13.003Z,ai
sleepless-ai,ai,Sleepless AI,https://coin-images.coingecko.com/coins/images/34011/large/z5d4nRDO_400x400.jpg?1704362731,0.14986,19472575.0,1147.0,149789036.0,7626713.0,0.155949,0.1463,-0.003805416489597618,-2.47643,-519270.4609776437,-2.59741,130000000.0,1000000000.0,,2.34,-93.61354,2024-03-09T09:20:20.400Z,0.105795,41.524,2025-04-09T01:32:41.761Z,,2025-05-05T00:58:09.683Z,ai
synternet-synt,synt,Synternet,https://coin-images.coingecko.com/coins/images/38888/large/Synt_token.png?1744694115,0.02065907,18614707.0,1164.0,23678985.0,1361252.0,0.02110216,0.02059028,-0.000412831121706213,-1.95915,-367224.7305782363,-1.9346,901035400.0,1146169200.0,2500000000.0,1.049,-98.03115,2024-06-29T07:40:24.024Z,0.01145291,80.34829,2025-04-07T09:26:14.532Z,,2025-05-05T00:58:10.741Z,ai
bankercoin-2,bnkr,BankrCoin,https://coin-images.coingecko.com/coins/images/52626/large/bankr-static.png?1736405365,0.00017641,17641419.0,1200.0,17641419.0,3954186.0,0.00019557,0.00016854,-1.7106711364307e-05,-8.83972,-1664731.2712255977,-8.6228,99999999999.99998,99999999999.99998,100000000000.0,0.00042948,-59.30142,2025-03-11T09:00:42.312Z,7.81e-06,2136.96367,2024-12-26T19:38:42.963Z,,2025-05-05T00:58:14.210Z,ai
basedai,basedai,BasedAI,https://coin-images.coingecko.com/coins/images/36607/large/1000004475.png?1711964332,0.489408,17451512.0,1204.0,17451512.0,139469.0,0.530576,0.485164,-0.03296213342111104,-6.31012,-1186200.3724190928,-6.36452,35669420.0,35669420.0,,11.12,-95.60427,2024-04-12T04:55:13.198Z,0.398973,22.5541,2025-04-07T07:07:03.534Z,,2025-05-05T00:58:04.644Z,ai
vertical-ai,vertai,Vertical AI,https://coin-images.coingecko.com/coins/images/51520/large/favicon.png?1731449166,0.174145,17414520.0,1206.0,17414520.0,845061.0,0.1889,0.172576,-0.013533736686610176,-7.21112,-1349577.8034373373,-7.19234,100000000.0,100000000.0,100000000.0,1.14,-84.64116,2025-01-04T10:00:35.329Z,0.014562,1097.12768,2024-11-14T23:14:09.758Z,,2025-05-05T00:58:10.324Z,ai
reactive-network,react,Reactive Network,https://coin-images.coingecko.com/coins/images/54415/large/Symbol_ColorBlack_H32_%281%29.png?1739555520,0.055238,17172978.0,1213.0,27698351.0,474631.0,0.062057,0.055181,-0.006128207170868892,-9.98632,-1763450.4070375375,-9.31248,310000000.0,500000000.0,,0.236611,-76.52714,2025-03-05T11:41:50.834Z,0.055532,0.01291,2025-05-05T00:47:08.740Z,,2025-05-05T00:58:14.861Z,ai
o-intelligence-coin,oi,O Intelligence Coin,https://coin-images.coingecko.com/coins/images/54232/large/logo_black.png?1739088464,16658274.0,16657735.0,1229.0,16657735.0,12750.84,18332891.0,16060469.0,-386204.7442552205,-2.26586,-360431.6623360086,-2.11792,1.0,1.0,1.0,213062243.0,-92.18843,2025-02-23T00:16:16.744Z,8773462.0,89.70274,2025-05-03T06:31:46.650Z,,2025-05-05T00:58:13.697Z,ai
cortex,ctxc,Cortex,https://coin-images.coingecko.com/coins/images/3861/large/2638.png?1696504523,0.072652,16634577.0,1231.0,21747761.0,3089984.0,0.078789,0.072386,-0.005363775130955845,-6.87521,-1278781.6200647112,-7.1387,229307312.890625,299792458.0,,2.39,-96.96818,2018-04-30T00:29:47.162Z,0.03088935,134.76042,2020-03-13T02:29:44.476Z,,2025-05-05T00:58:16.088Z,ai
numbers-protocol,num,Numbers Protocol,https://coin-images.coingecko.com/coins/images/20495/large/NP_Social_media_profile_pic.png?1696519902,0.02051981,15639920.0,1263.0,15846401.0,895776.0,0.02099059,0.02041014,-0.000127031264044324,-0.61526,-160085.40271114558,-1.0132,762221428.0,772284412.0,1000000000.0,2.52,-99.18612,2021-11-28T03:05:22.130Z,0.01687745,21.58497,2025-04-03T15:30:42.774Z,,2025-05-05T00:58:04.129Z,ai
trias-token,trias,TriasLab,https://coin-images.coingecko.com/coins/images/13963/large/5ELqtwp__400x400_%281%29.jpg?1696513699,1.52,15216254.0,1280.0,15216254.0,203120.0,1.58,1.48,-0.03675763220867201,-2.35754,-371269.31077914126,-2.38184,10000000.0,10000000.0,10000000.0,31.7,-95.25848,2021-05-09T22:54:12.677Z,0.637551,135.75394,2021-03-01T07:45:01.566Z,,2025-05-05T00:58:13.992Z,ai
agent-ted,ted,Agent Ted,https://coin-images.coingecko.com/coins/images/55285/large/TED_Dexscreener.jpg?1745216227,0.01512833,15136210.0,1282.0,15136210.0,145462.0,0.0156053,0.013979,0.00081174,5.66991,851904.0,5.96392,1000000000.0,1000000000.0,1000000000.0,0.0156053,-3.18016,2025-05-04T22:36:25.065Z,0.0002311,6437.81531,2025-04-21T22:44:20.478Z,,2025-05-05T00:58:13.250Z,ai
neuron,nrn,Neuron,https://coin-images.coingecko.com/coins/images/38838/large/Nrn_with_gradient_-NEW_TO_BE_UPDATED.png?1728551601,0.03354364,14630774.0,1304.0,33535603.0,297370.0,0.03540956,0.03319278,-0.000753996539699417,-2.19839,-237590.72839780152,-1.59796,436275844.75044,1000000000.0,1000000000.0,0.289258,-88.4146,2025-01-06T20:27:30.896Z,0.02243493,49.37265,2024-09-06T19:00:24.122Z,,2025-05-05T00:58:10.743Z,ai
masa-finance,masa,Masa,https://coin-images.coingecko.com/coins/images/35538/large/masa.png?1712635899,0.02535896,14192232.0,1316.0,39883708.0,3500885.0,0.02683677,0.0246374,0.00023051,0.91735,198063.0,1.41532,558800582.0660924,1570368872.241892,1588866523.0,0.803173,-96.84519,2024-04-11T08:01:42.941Z,0.01188869,113.13202,2025-04-17T13:21:19.134Z,,2025-05-05T00:58:16.358Z,ai
swarmnode-ai,snai,SwarmNode.ai,https://coin-images.coingecko.com/coins/images/52972/large/S_%28200_x_200_px%29.png?1734883975,0.01543693,13931208.0,1329.0,15436481.0,1823762.0,0.01585551,0.01470569,0.00029473,1.94644,239485.0,1.74912,902460007.006415,999971219.9029,1000000000.0,0.129748,-88.09618,2025-01-03T01:15:50.447Z,0.00623596,147.67566,2024-12-22T23:40:40.060Z,,2025-05-05T00:58:14.415Z,ai
okzoo,aiot,OKZOO,https://coin-images.coingecko.com/coins/images/55349/large/okzoo.jpg?1745566014,0.445488,13388787.0,1355.0,446292886.0,21583288.0,0.446993,0.39952,0.03709029,9.08191,1061598.0,8.61184,30000000.0,1000000000.0,1000000000.0,0.446993,-1.14647,2025-05-05T00:16:49.784Z,0.091701,381.85819,2025-04-25T14:21:56.477Z,,2025-05-05T00:58:12.457Z,ai
agoras-currency-of-tau,agrs,Agoras: Tau Net,https://coin-images.coingecko.com/coins/images/399/large/agrs.png?1696501692,0.733008,13194062.0,1367.0,30786145.0,70103.0,0.770534,0.715162,-0.034148590707437476,-4.45132,-615663.7694024947,-4.45819,18000000.0,42000000.0,,38.86,-98.13028,2020-05-13T06:35:22.924Z,0.0263893,2653.23821,2022-12-29T10:15:20.234Z,,2025-05-05T00:58:06.483Z,ai
opulous,opul,Opulous,https://coin-images.coingecko.com/coins/images/16548/large/opulous.PNG?1696516110,0.02625617,13128105.0,1368.0,13128105.0,404906.0,0.02792177,0.02599672,-0.001460525216422856,-5.26948,-729179.8781761862,-5.26207,500000000.0,500000000.0,500000000.0,7.56,-99.65367,2021-11-18T00:19:31.249Z,0.02463176,6.26574,2025-04-07T07:02:02.609Z,,2025-05-05T00:58:07.083Z,ai
